"geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Mnigripes_transcript_id","Gene_Symbol","Mpfuro_ensembl_gene_id","description_mpfuro","description_hsapiens","FoldChange","expression"
"MUSNIGG00032586",5.03336092438042,-2.78827920163241,1.25514119062174,-2.22148649288708,0.0263180285571191,0.275094761590604,"MUSNIGT00039186","POU4F2","ENSMPUG00000006963","POU class 4 homeobox 2 [Source:NCBI gene;Acc:101684350]","POU class 4 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9219]",-6.90805323975364,"DOWN"
"MUSNIGG00032587",4.77232829956084,-2.43803066997026,0.913118499789487,-2.67000468234115,0.00758501892124781,0.169236385472245,"MUSNIGT00039189","TTC29","ENSMPUG00000006968","tetratricopeptide repeat domain 29 [Source:HGNC Symbol;Acc:HGNC:29936]","tetratricopeptide repeat domain 29 [Source:HGNC Symbol;Acc:HGNC:29936]",-5.41901511049389,"DOWN"
"MUSNIGG00032658",14.7682404195151,-1.92781374008609,0.775579470795243,-2.48564307421572,0.0129317593403628,0.215411224080564,"MUSNIGT00039274","MFAP3L","ENSMPUG00000007527","microfibril associated protein 3 like [Source:HGNC Symbol;Acc:HGNC:29083]","microfibril associated protein 3 like [Source:HGNC Symbol;Acc:HGNC:29083]",-3.80478185522247,"DOWN"
"MUSNIGG00032744",33.7455879769594,-2.47337704773296,0.793566689600977,-3.11678536932621,0.00182834630485803,0.093611330808731,"MUSNIGT00039368","FSTL5","NA","NA","follistatin like 5 [Source:HGNC Symbol;Acc:HGNC:21386]",-5.55342207090666,"DOWN"
"MUSNIGG00032757",75.828182977169,-2.28749132614909,0.815050838843402,-2.80656275306109,0.00500731583380534,0.141602233811798,"MUSNIGT00039381","XPO7","NA","NA","exportin 7 [Source:HGNC Symbol;Acc:HGNC:14108]",-4.8820644003748,"DOWN"
"MUSNIGG00032765",23.5745518310775,-2.27900748023928,0.630670200986571,-3.61362797334357,0.00030194221866728,0.0431954985764014,"MUSNIGT00039394","RAPGEF2","ENSMPUG00000018112","Rap guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:16854]","Rap guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:16854]",-4.85343940556036,"DOWN"
"MUSNIGG00032812",80.1600546469546,-4.2932384630716,0.980903167271016,-4.37682189875671,1.20422294278513e-05,0.0117146807874138,"MUSNIGT00039449","GUCY1A3","NA","NA","NA",-19.6062057525227,"DOWN"
"MUSNIGG00032828",18.3509193927889,-1.66527606864874,0.738344427827973,-2.25541902381192,0.0241070397597781,0.268937250898074,"MUSNIGT00039467","RBM46","ENSMPUG00000005670","RNA binding motif protein 46 [Source:HGNC Symbol;Acc:HGNC:28401]","RNA binding motif protein 46 [Source:HGNC Symbol;Acc:HGNC:28401]",-3.1717434211606,"DOWN"
"MUSNIGG00032895",60.7099320776388,-2.39306532417626,0.850325122583458,-2.81429450997007,0.00488844200314441,0.140694567475115,"MUSNIGT00039545","PTPN13","ENSMPUG00000002281","protein tyrosine phosphatase non-receptor type 13 [Source:NCBI gene;Acc:101680477]","protein tyrosine phosphatase non-receptor type 13 [Source:HGNC Symbol;Acc:HGNC:9646]",-5.25272233573758,"DOWN"
"MUSNIGG00032907",4.08809639419311,-2.64732252415518,1.22329657254503,-2.1640888919091,0.030457527861412,0.291552890124185,"MUSNIGT00039559","RPS19","ENSMPUG00000007164","ribosomal protein S19 [Source:HGNC Symbol;Acc:HGNC:10402]","ribosomal protein S19 [Source:HGNC Symbol;Acc:HGNC:10402]",-6.26503480406978,"DOWN"
"MUSNIGG00032920",54.0778399318447,-3.99443547853952,1.2620106281405,-3.16513616404728,0.00155010391305194,0.0882251708635372,"MUSNIGT00039573","PKD2","ENSMPUG00000002232","polycystin 2, transient receptor potential cation channel [Source:NCBI gene;Acc:101672143]","polycystin 2, transient receptor potential cation channel [Source:HGNC Symbol;Acc:HGNC:9009]",-15.9384063429395,"DOWN"
"MUSNIGG00033075",11.3706355757802,-2.22748912430186,0.982990907348091,-2.26603227725795,0.0234494070841079,0.26741059081189,"MUSNIGT00039747","CENPE","ENSMPUG00000009191","centromere protein E [Source:NCBI gene;Acc:101675881]","centromere protein E [Source:HGNC Symbol;Acc:HGNC:1856]",-4.68318206001717,"DOWN"
"MUSNIGG00033103",21.0729430752383,-2.55805225342769,0.852850750205196,-2.99941373424626,0.00270499711732088,0.113458837452868,"MUSNIGT00039776","INTS12","ENSMPUG00000008999","integrator complex subunit 12 [Source:HGNC Symbol;Acc:HGNC:25067]","integrator complex subunit 12 [Source:HGNC Symbol;Acc:HGNC:25067]",-5.88912074473563,"DOWN"
"MUSNIGG00033153",5.10563053621627,-2.53643713988573,1.02747986711979,-2.46860033082284,0.0135642621259572,0.218465466823364,"MUSNIGT00039836","ELOVL6","ENSMPUG00000008518","ELOVL fatty acid elongase 6 [Source:HGNC Symbol;Acc:HGNC:15829]","ELOVL fatty acid elongase 6 [Source:HGNC Symbol;Acc:HGNC:15829]",-5.80154494656355,"DOWN"
"MUSNIGG00033157",10.9008678963522,-2.71766211641969,0.894298676002319,-3.03887525425862,0.00237463160444034,0.107945870317737,"MUSNIGT00039841","ENPEP","ENSMPUG00000008501","glutamyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:3355]","glutamyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:3355]",-6.57805976761126,"DOWN"
"MUSNIGG00033183",244.30184506327,-1.68590431151884,0.719323385559475,-2.3437362740648,0.0190916656006637,0.250392465809533,"MUSNIGT00039880","ANK2","NA","NA","ankyrin 2 [Source:HGNC Symbol;Acc:HGNC:493]",-3.21742007744001,"DOWN"
"MUSNIGG00033442",66.0898501272415,-2.36035383085806,0.832956333673809,-2.83370656472179,0.00460115602143485,0.139674312864176,"MUSNIGT00040185","PCDH18","ENSMPUG00000016149","protocadherin 18 [Source:HGNC Symbol;Acc:HGNC:14268]","protocadherin 18 [Source:HGNC Symbol;Acc:HGNC:14268]",-5.13496282069401,"DOWN"
"MUSNIGG00033454",22.8702443630659,-3.04738021216121,0.879452445078712,-3.46508811160161,0.000530057783984092,0.0545423936374781,"MUSNIGT00040198","CCRN4L","NA","NA","NA",-8.26709354893547,"DOWN"
"MUSNIGG00033484",3.12294903006499,-2.89900162968262,1.06637454378907,-2.71855854640134,0.00655670510286224,0.154814629224864,"MUSNIGT00040236","RNF150","ENSMPUG00000016100","ring finger protein 150 [Source:HGNC Symbol;Acc:HGNC:23138]","ring finger protein 150 [Source:HGNC Symbol;Acc:HGNC:23138]",-7.45910031736357,"DOWN"
"MUSNIGG00033573",12.2287542284481,-3.85642445187032,1.25029791250309,-3.08440445537477,0.0020396010999311,0.0974923112706017,"MUSNIGT00040357","HTT","ENSMPUG00000010698","huntingtin [Source:HGNC Symbol;Acc:HGNC:4851]","huntingtin [Source:HGNC Symbol;Acc:HGNC:4851]",-14.4843641895931,"DOWN"
"MUSNIGG00033641",7.13818575906644,-1.95879209727844,0.879390850056625,-2.2274419811763,0.0259177493240744,0.275094761590604,"MUSNIGT00040447","ZBTB49","NA","NA","zinc finger and BTB domain containing 49 [Source:HGNC Symbol;Acc:HGNC:19883]",-3.88736371451619,"DOWN"
"MUSNIGG00033644",7.86424500225722,-4.22503337679438,1.39802044835625,-3.02215420508479,0.00250982656063376,0.111998132026813,"MUSNIGT00040450","OTOP1","ENSMPUG00000008008","otopetrin 1 [Source:HGNC Symbol;Acc:HGNC:19656]","otopetrin 1 [Source:HGNC Symbol;Acc:HGNC:19656]",-18.700868617149,"DOWN"
"MUSNIGG00033748",7.9198628037596,-2.82702660281769,1.02838792568951,-2.74898852096326,0.0059779479710949,0.148945969430984,"MUSNIGT00040571","FAM184B","ENSMPUG00000002280","family with sequence similarity 184 member B [Source:HGNC Symbol;Acc:HGNC:29235]","family with sequence similarity 184 member B [Source:HGNC Symbol;Acc:HGNC:29235]",-7.09610128976323,"DOWN"
"MUSNIGG00033805",3.10100446305779,-4.38988236839135,2.06636424624618,-2.12444750549965,0.0336327411975444,0.302383832134669,"MUSNIGT00040640","SOD3","ENSMPUG00000020131","superoxide dismutase 3 [Source:HGNC Symbol;Acc:HGNC:11181]","superoxide dismutase 3 [Source:HGNC Symbol;Acc:HGNC:11181]",-20.9645850232651,"DOWN"
"MUSNIGG00033819",4.06727720408052,-3.60376645487711,1.52256935777075,-2.36689805721134,0.0179378729661884,0.24168923575496,"MUSNIGT00040656","SLC34A2","ENSMPUG00000016722","solute carrier family 34 member 2 [Source:HGNC Symbol;Acc:HGNC:11020]","solute carrier family 34 member 2 [Source:HGNC Symbol;Acc:HGNC:11020]",-12.1574306331353,"DOWN"
"MUSNIGG00033864",22.2051873419742,-1.56416808226887,0.754696097189874,-2.07258005983213,0.0382113783611478,0.314741983693501,"MUSNIGT00040707","PCDH7","ENSMPUG00000003135","protocadherin 7 [Source:HGNC Symbol;Acc:HGNC:8659]","protocadherin 7 [Source:HGNC Symbol;Acc:HGNC:8659]",-2.95706935806507,"DOWN"
"MUSNIGG00033895",28.4792141262347,-1.79419287335173,0.558634833295253,-3.21174543085368,0.00131931224977394,0.0833225881221501,"MUSNIGT00040743","ARAP2","ENSMPUG00000005852","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2 [Source:HGNC Symbol;Acc:HGNC:16924]","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2 [Source:HGNC Symbol;Acc:HGNC:16924]",-3.46821388726311,"DOWN"
"MUSNIGG00033944",4.73293938017236,-1.77772421228088,0.894119883987606,-1.98823921055481,0.0467852403204309,0.344357191658717,"MUSNIGT00040804","RFC1","ENSMPUG00000006033","replication factor C subunit 1 [Source:HGNC Symbol;Acc:HGNC:9969]","replication factor C subunit 1 [Source:HGNC Symbol;Acc:HGNC:9969]",-3.42884862010626,"DOWN"
"MUSNIGG00034031",13.5856816240265,-2.23148777504535,0.922447861306037,-2.41909366225417,0.0155592333410107,0.232939800924176,"MUSNIGT00040914","CNGA1","ENSMPUG00000005258","cyclic nucleotide gated channel subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:2148]","cyclic nucleotide gated channel subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:2148]",-4.69618022279351,"DOWN"
"MUSNIGG00034044",3.06669826565238,-2.14825689638351,1.05540020204189,-2.03549032132765,0.0418015614373247,0.327877132211883,"MUSNIGT00040934","OCIAD1","NA","NA","OCIA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16074]",-4.43291867773229,"DOWN"
"MUSNIGG00034215",7.60447686103591,-2.19188385895652,0.792441477144397,-2.76598830598201,0.00567505698324766,0.148163528335034,"MUSNIGT00041138","UGT2B4","NA","NA","UDP glucuronosyltransferase family 2 member B4 [Source:HGNC Symbol;Acc:HGNC:12553]",-4.56901715374612,"DOWN"
"MUSNIGG00034244",46.842753886393,-1.42394095556354,0.716442273732088,-1.98751666082733,0.046865171468306,0.344357191658717,"MUSNIGT00041167","ENAM","ENSMPUG00000009535","enamelin [Source:NCBI gene;Acc:101673808]","enamelin [Source:HGNC Symbol;Acc:HGNC:3344]",-2.68317463461184,"DOWN"
"MUSNIGG00034343",4.04824673177032,-3.09555522401452,1.29307995756045,-2.39393952857691,0.0166684966828624,0.236416612390909,"MUSNIGT00041287","CCNI","NA","NA","cyclin I [Source:HGNC Symbol;Acc:HGNC:1595]",-8.5478122737607,"DOWN"
"MUSNIGG00034485",4.96824906896097,-2.81819992044019,0.975421742153469,-2.88921171084249,0.00386208956509797,0.12692705165295,"MUSNIGT00041444","FAM175A","NA","NA","NA",-7.05281853486056,"DOWN"
"MUSNIGG00034554",4.38410250215992,-5.69587087487459,1.62402003410753,-3.50726638542038,0.000452735684264648,0.0539941578146641,"MUSNIGT00041524","SELP","ENSMPUG00000015512","selectin P [Source:HGNC Symbol;Acc:HGNC:10721]","selectin P [Source:HGNC Symbol;Acc:HGNC:10721]",-51.835582679357,"DOWN"
"MUSNIGG00034741",24.5705148260852,-3.73165510930676,0.97962416625097,-3.80927220649102,0.00013937644783688,0.028246960094941,"MUSNIGT00041757","DTL","ENSMPUG00000015861","denticleless E3 ubiquitin protein ligase homolog [Source:HGNC Symbol;Acc:HGNC:30288]","denticleless E3 ubiquitin protein ligase homolog [Source:HGNC Symbol;Acc:HGNC:30288]",-13.2843442503351,"DOWN"
"MUSNIGG00034849",14.1564048848148,-2.59318217480032,1.17071113253396,-2.21504870222551,0.026756721861661,0.275730286303218,"MUSNIGT00041884","DHX9","ENSMPUG00000011544","DExH-box helicase 9 [Source:HGNC Symbol;Acc:HGNC:2750]","DExH-box helicase 9 [Source:HGNC Symbol;Acc:HGNC:2750]",-6.03428223128769,"DOWN"
"MUSNIGG00034914",8.62019523202016,-3.32317144898425,1.0969310792597,-3.02951708800793,0.00244945046697979,0.110315991401756,"MUSNIGT00041960","TDRD5","ENSMPUG00000005232","tudor domain containing 5 [Source:HGNC Symbol;Acc:HGNC:20614]","tudor domain containing 5 [Source:HGNC Symbol;Acc:HGNC:20614]",-10.0086219886663,"DOWN"
"MUSNIGG00034941",40.2802781953327,-2.18601041190842,0.744699111159961,-2.93542771724735,0.00333088205380695,0.125429537679637,"MUSNIGT00041997","RASAL2","ENSMPUG00000005113","RAS protein activator like 2 [Source:HGNC Symbol;Acc:HGNC:9874]","RAS protein activator like 2 [Source:HGNC Symbol;Acc:HGNC:9874]",-4.55045375192782,"DOWN"
"MUSNIGG00035109",5.61461130740113,-2.01547962235256,0.927548951193679,-2.17290917073305,0.0297871541161934,0.290687103417785,"MUSNIGT00042206","YOD1","ENSMPUG00000009875","YOD1 deubiquitinase [Source:HGNC Symbol;Acc:HGNC:25035]","YOD1 deubiquitinase [Source:HGNC Symbol;Acc:HGNC:25035]",-4.04314970313898,"DOWN"
"MUSNIGG00035171",15.8064497490704,-1.58822541617864,0.808816171762339,-1.96364201363337,0.0495716215368054,0.351412923045701,"MUSNIGT00042277","ZNF281","ENSMPUG00000019246","zinc finger protein 281 [Source:HGNC Symbol;Acc:HGNC:13075]","zinc finger protein 281 [Source:HGNC Symbol;Acc:HGNC:13075]",-3.00679272053606,"DOWN"
"MUSNIGG00035172",36.7087849157454,-2.64866247587843,0.756785550561973,-3.49988510471902,0.00046545873264369,0.0539941578146641,"MUSNIGT00042278","KIF14","ENSMPUG00000010474","kinesin family member 14 [Source:NCBI gene;Acc:101684147]","kinesin family member 14 [Source:HGNC Symbol;Acc:HGNC:19181]",-6.27085636971505,"DOWN"
"MUSNIGG00035195",8.19713689072084,-2.09054284363214,0.957258698769604,-2.18388492715625,0.0289707048672273,0.286998055349421,"MUSNIGT00042310","NAV1","ENSMPUG00000010860","neuron navigator 1 [Source:HGNC Symbol;Acc:HGNC:15989]","neuron navigator 1 [Source:HGNC Symbol;Acc:HGNC:15989]",-4.25908299578116,"DOWN"
"MUSNIGG00035420",4.79082678654438,-2.34564588393035,1.03816262111078,-2.25942047636104,0.023857241875651,0.267994513817937,"MUSNIGT00042592","SLC30A10","ENSMPUG00000004184","solute carrier family 30 member 10 [Source:HGNC Symbol;Acc:HGNC:25355]","solute carrier family 30 member 10 [Source:HGNC Symbol;Acc:HGNC:25355]",-5.08287898829209,"DOWN"
"MUSNIGG00035520",3.82446729165164,-4.45266627624608,2.09801993799679,-2.12231838010916,0.0338110110288685,0.302866956987875,"MUSNIGT00042715","OLFML2B","ENSMPUG00000003524","olfactomedin like 2B [Source:NCBI gene;Acc:101684596]","olfactomedin like 2B [Source:HGNC Symbol;Acc:HGNC:24558]",-21.8970751991726,"DOWN"
"MUSNIGG00035555",7.13782079995101,-2.5631523550954,1.18104069684084,-2.17024896936369,0.0299879901887575,0.290687103417785,"MUSNIGT00042757","LY9","ENSMPUG00000014171","lymphocyte antigen 9 [Source:HGNC Symbol;Acc:HGNC:6730]","lymphocyte antigen 9 [Source:HGNC Symbol;Acc:HGNC:6730]",-5.90997634150149,"DOWN"
"MUSNIGG00035615",6.39502375814741,-3.03518497271043,1.02115957390081,-2.97229252928225,0.00295584906795949,0.120817225769369,"MUSNIGT00042822","OR6K6","ENSMPUG00000019463","olfactory receptor 6K6 [Source:NCBI gene;Acc:101684900]","olfactory receptor family 6 subfamily K member 6 [Source:HGNC Symbol;Acc:HGNC:15033]",-8.19750554622942,"DOWN"
"MUSNIGG00035625",29.4326801882593,-2.14373274746482,0.899108825973713,-2.38428617931006,0.0171122891429103,0.236660974951298,"MUSNIGT00042835","OR10T2","ENSMPUG00000012850","olfactory receptor 10T2 [Source:NCBI gene;Acc:101681424]","olfactory receptor family 10 subfamily T member 2 [Source:HGNC Symbol;Acc:HGNC:14816]",-4.41903925693827,"DOWN"
"MUSNIGG00036078",5.19905369566999,-3.90918078218725,1.83455123317878,-2.13086487391998,0.0331002759259482,0.302383832134669,"MUSNIGT00043426","SPTAN1","ENSMPUG00000013143","spectrin alpha, non-erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11273]","spectrin alpha, non-erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11273]",-15.0238304552114,"DOWN"
"MUSNIGG00036183",12.9589064795722,-1.75322856974872,0.797429958164018,-2.19859882588975,0.0279064605372132,0.281612083097521,"MUSNIGT00043563","RC3H2","ENSMPUG00000014141","ring finger and CCCH-type domains 2 [Source:HGNC Symbol;Acc:HGNC:21461]","ring finger and CCCH-type domains 2 [Source:HGNC Symbol;Acc:HGNC:21461]",-3.37112137081451,"DOWN"
"MUSNIGG00036286",27.0902857972757,-2.3739874672448,0.856904087543412,-2.77042378692648,0.00559834000192156,0.148163528335034,"MUSNIGT00043687","TNC","ENSMPUG00000001687","tenascin C [Source:NCBI gene;Acc:101687682]","tenascin C [Source:HGNC Symbol;Acc:HGNC:5318]",-5.18371883034454,"DOWN"
"MUSNIGG00036356",19.7570399451379,-2.14559541970587,0.831781105758145,-2.57951930484189,0.00989379283985969,0.188223153116656,"MUSNIGT00043784","LPAR1","ENSMPUG00000007592","lysophosphatidic acid receptor 1 [Source:HGNC Symbol;Acc:HGNC:3166]","lysophosphatidic acid receptor 1 [Source:HGNC Symbol;Acc:HGNC:3166]",-4.42474838984584,"DOWN"
"MUSNIGG00036358",20.1475051221947,-1.55338586381862,0.76566463261292,-2.0288071273679,0.0424779390662389,0.330052229422023,"MUSNIGT00043789","MUSK","ENSMPUG00000007465","muscle associated receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:7525]","muscle associated receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:7525]",-2.93505159349035,"DOWN"
"MUSNIGG00036380",3.66923666925763,-3.79435619144807,1.7303208026149,-2.19286284122225,0.0283172626611918,0.283990032132035,"MUSNIGT00043818","IKBKAP","NA","NA","NA",-13.8744260934444,"DOWN"
"MUSNIGG00036407",39.8117761940844,-2.04570452152677,1.0057677534008,-2.03397306645558,0.0419543111002468,0.328080014777493,"MUSNIGT00043847","ZNF462","ENSMPUG00000007211","zinc finger protein 462 [Source:HGNC Symbol;Acc:HGNC:21684]","zinc finger protein 462 [Source:HGNC Symbol;Acc:HGNC:21684]",-4.12874844607152,"DOWN"
"MUSNIGG00036473",38.6196479663446,-1.79230832954543,0.703885353927099,-2.54630717849978,0.0108869339380687,0.198229992031551,"MUSNIGT00043918","GRIN3A","ENSMPUG00000006960","glutamate ionotropic receptor NMDA type subunit 3A [Source:HGNC Symbol;Acc:HGNC:16767]","glutamate ionotropic receptor NMDA type subunit 3A [Source:HGNC Symbol;Acc:HGNC:16767]",-3.46368643427095,"DOWN"
"MUSNIGG00036557",22.6802843822024,-2.80793298453367,1.1794671726238,-2.38067921660527,0.0172807528975119,0.23743949743926,"MUSNIGT00044023","ZBTB5","ENSMPUG00000018533","zinc finger and BTB domain containing 5 [Source:HGNC Symbol;Acc:HGNC:23836]","zinc finger and BTB domain containing 5 [Source:HGNC Symbol;Acc:HGNC:23836]",-7.00280533861565,"DOWN"
"MUSNIGG00036573",20.0971617002942,-2.67231229497229,1.07998130691317,-2.47440606412934,0.0133457911869334,0.216665835588475,"MUSNIGT00044046","OR2S2","NA","NA","olfactory receptor family 2 subfamily S member 2 [Source:HGNC Symbol;Acc:HGNC:8276]",-6.37450048598984,"DOWN"
"MUSNIGG00036580",11.7582362927079,-2.77114943655157,1.21412751155692,-2.28242042962853,0.0224645303236566,0.267127672332082,"MUSNIGT00044055","OR13J1","ENSMPUG00000018506","olfactory receptor 13J1 [Source:NCBI gene;Acc:101690705]","olfactory receptor family 13 subfamily J member 1 [Source:HGNC Symbol;Acc:HGNC:15108]",-6.82651584919447,"DOWN"
"MUSNIGG00036780",3.14989574904498,-2.12595790006652,0.965169212900239,-2.20267894132079,0.0276173855505793,0.280434490527032,"MUSNIGT00044285","MLLT3","ENSMPUG00000015992","MLLT3 super elongation complex subunit [Source:HGNC Symbol;Acc:HGNC:7136]","MLLT3 super elongation complex subunit [Source:HGNC Symbol;Acc:HGNC:7136]",-4.36492813142836,"DOWN"
"MUSNIGG00036858",16.7509830294911,-2.49792774727605,0.850529377360821,-2.93690942813413,0.00331500906091842,0.125429537679637,"MUSNIGT00044385","MPDZ","ENSMPUG00000004191","multiple PDZ domain crumbs cell polarity complex component [Source:NCBI gene;Acc:101674555]","multiple PDZ domain crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:7208]",-5.64873471181153,"DOWN"
"MUSNIGG00036985",4.04774840107472,-2.70484483815448,0.814310630000518,-3.32163763864014,0.000894908320457584,0.0680130323547764,"MUSNIGT00044536","PTCH1","ENSMPUG00000006714","patched 1 [Source:NCBI gene;Acc:101680366]","patched 1 [Source:HGNC Symbol;Acc:HGNC:9585]",-6.51987740872433,"DOWN"
"MUSNIGG00037190",49.8254601601988,-3.40852422062125,0.924668100769668,-3.68621369957943,0.000227615240984322,0.0370756315841427,"MUSNIGT00044790","TRPM3","ENSMPUG00000009171","transient receptor potential cation channel subfamily M member 3 [Source:HGNC Symbol;Acc:HGNC:17992]","transient receptor potential cation channel subfamily M member 3 [Source:HGNC Symbol;Acc:HGNC:17992]",-10.6186188269221,"DOWN"
"MUSNIGG00037284",3.13300723601957,-2.61356288625744,1.19703289752199,-2.18336763481426,0.0290087474067589,0.286998055349421,"MUSNIGT00044906","CDC37L1","ENSMPUG00000005018","cell division cycle 37 like 1 [Source:HGNC Symbol;Acc:HGNC:17179]","cell division cycle 37 like 1 [Source:HGNC Symbol;Acc:HGNC:17179]",-6.1201324951577,"DOWN"
"MUSNIGG00037299",25.0001768937704,-3.40718718120689,0.979662356935238,-3.47791987421655,0.000505320951951688,0.0545240745299311,"MUSNIGT00044924","KIAA1432","NA","NA","NA",-10.6087824203025,"DOWN"
"MUSNIGG00037312",17.2726046334506,-2.82856749919119,0.923875256849955,-3.06163356818915,0.00220132753765375,0.101011859841018,"MUSNIGT00044940","NOL8","ENSMPUG00000004748","nucleolar protein 8 [Source:HGNC Symbol;Acc:HGNC:23387]","nucleolar protein 8 [Source:HGNC Symbol;Acc:HGNC:23387]",-7.10368445725944,"DOWN"
"MUSNIGG00037315",15.1236708779405,-4.33648137214813,0.973271283579422,-4.45557312263417,8.36693708016029e-06,0.0101741954894749,"MUSNIGT00044944","ECM2","ENSMPUG00000004720","extracellular matrix protein 2 [Source:NCBI gene;Acc:101689550]","extracellular matrix protein 2 [Source:HGNC Symbol;Acc:HGNC:3154]",-20.2027722816293,"DOWN"
"MUSNIGG00037524",8.28583543256581,-2.86039985564026,1.24659777081075,-2.29456519385554,0.0217580548821953,0.264577947367495,"MUSNIGT00045200","MYT1L","ENSMPUG00000012946","myelin transcription factor 1 like [Source:HGNC Symbol;Acc:HGNC:7623]","myelin transcription factor 1 like [Source:HGNC Symbol;Acc:HGNC:7623]",-7.26216573684545,"DOWN"
"MUSNIGG00038081",144.519836095498,-1.18067029382124,0.595968601570366,-1.98109479376967,0.0475806440362753,0.346497369132718,"MUSNIGT00045875","C2ORF16","NA","NA","NA",-2.26682071869145,"DOWN"
"MUSNIGG00038399",3.79987040310779,-3.67094240639948,1.73341492968283,-2.11775169553383,0.0341961022128901,0.302922728096096,"MUSNIGT00046255","DOK1","ENSMPUG00000008292","docking protein 1 [Source:HGNC Symbol;Acc:HGNC:2990]","docking protein 1 [Source:HGNC Symbol;Acc:HGNC:2990]",-12.736901102497,"DOWN"
"MUSNIGG00038560",3.74966170123133,-2.61757860033211,1.25059702160337,-2.09306319710898,0.0363435134697544,0.306368889977271,"MUSNIGT00046458","UGP2","ENSMPUG00000005966","UDP-glucose pyrophosphorylase 2 [Source:HGNC Symbol;Acc:HGNC:12527]","UDP-glucose pyrophosphorylase 2 [Source:HGNC Symbol;Acc:HGNC:12527]",-6.1371914976845,"DOWN"
"MUSNIGG00038603",45.7817579816538,-3.11477996015212,0.860596381242633,-3.6193272805245,0.000295369880324634,0.0431954985764014,"MUSNIGT00046512","REL","ENSMPUG00000005180","REL proto-oncogene, NF-kB subunit [Source:HGNC Symbol;Acc:HGNC:9954]","REL proto-oncogene, NF-kB subunit [Source:HGNC Symbol;Acc:HGNC:9954]",-8.66247906213946,"DOWN"
"MUSNIGG00038749",4.95940484719866,-2.75451015205639,1.02842186524387,-2.67838544195403,0.00739780332582856,0.167362397101536,"MUSNIGT00046684","MSH2","ENSMPUG00000011028","mutS homolog 2 [Source:HGNC Symbol;Acc:HGNC:7325]","mutS homolog 2 [Source:HGNC Symbol;Acc:HGNC:7325]",-6.74823470652547,"DOWN"
"MUSNIGG00038795",7.66710485899479,-1.2719986582051,0.625091549472978,-2.03489978272389,0.0418609578749135,0.327877132211883,"MUSNIGT00046743","THADA","ENSMPUG00000011590","THADA armadillo repeat containing [Source:HGNC Symbol;Acc:HGNC:19217]","THADA armadillo repeat containing [Source:HGNC Symbol;Acc:HGNC:19217]",-2.41495893691198,"DOWN"
"MUSNIGG00038848",28.2515839139595,-2.52170016309812,0.816929223998356,-3.08680371447111,0.00202321145603716,0.0974923112706017,"MUSNIGT00046808","AFF3","ENSMPUG00000012091","AF4/FMR2 family member 3 [Source:HGNC Symbol;Acc:HGNC:6473]","AF4/FMR2 family member 3 [Source:HGNC Symbol;Acc:HGNC:6473]",-5.74258443080596,"DOWN"
"MUSNIGG00038926",5.84905481841749,-2.95734532021473,1.07568443105176,-2.74926849812557,0.0059728437752078,0.148945969430984,"MUSNIGT00046915","NCK2","ENSMPUG00000010836","NCK adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:7665]","NCK adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:7665]",-7.76693461154481,"DOWN"
"MUSNIGG00039049",11.6284490915967,-2.94562435247546,1.01404558924692,-2.90482438236631,0.00367459214446214,0.125429537679637,"MUSNIGT00047055","GZF1","ENSMPUG00000001160","GDNF inducible zinc finger protein 1 [Source:HGNC Symbol;Acc:HGNC:15808]","GDNF inducible zinc finger protein 1 [Source:HGNC Symbol;Acc:HGNC:15808]",-7.70408890784133,"DOWN"
"MUSNIGG00039091",60.2303047864749,-3.89097337158792,0.978641301825517,-3.97589327604492,7.01155666815079e-05,0.022736141089257,"MUSNIGT00047103","PLK1S1","NA","NA","NA",-14.8354149171232,"DOWN"
"MUSNIGG00039122",17.5523850239654,-3.05600406200201,0.928049074765106,-3.29293368755903,0.000991478560168126,0.0741931033331964,"MUSNIGT00047140","RIN2","ENSMPUG00000001230","Ras and Rab interactor 2 [Source:HGNC Symbol;Acc:HGNC:18750]","Ras and Rab interactor 2 [Source:HGNC Symbol;Acc:HGNC:18750]",-8.31665889746497,"DOWN"
"MUSNIGG00039145",45.6985472025606,-2.13173787331659,0.910009279131218,-2.34254520498049,0.019152713648474,0.250392465809533,"MUSNIGT00047165","ZNF133","NA","NA","zinc finger protein 133 [Source:HGNC Symbol;Acc:HGNC:12917]",-4.38245073558202,"DOWN"
